source,receiver_id,condition,gravity_true,gravity_hat_e3,gravity_hat_e0,fit_rmse,valid,invalid_reasons,detected_frames,detector_coverage,max_missing_run,max_adjacent_y_jump,future_r,future_g,future_b,future_color_coordinate
F1,eval_50022_low,Short_hue_1,0.016146214477300393,0.015316593074703693,0.01493674139685851,0.0005231711120278083,True,,64,1.0,0,0.0038735693856555287,197.45755619320897,54.60711281989667,58.652664531159004,-0.5419732616272062
F1,eval_50022_low,Short_hue_4,0.016146214477300393,0.01883267093956339,0.018944207504423716,0.001294821100786783,True,,64,1.0,0,0.0038407910875547513,151.13747020769495,70.15217391304347,87.52033235581622,-0.266562153713574
F1,eval_50022_low,Short_hue_7,0.016146214477300393,0.020137684986963545,0.02702501510450771,0.004221577505486202,True,,64,1.0,0,0.006440727167168481,89.34488892745574,85.64187043505875,138.69988632993972,0.21642678437502674
F1,eval_50022_low,Short_hue_10,0.016146214477300393,0.013631349575564397,0.03386846797048216,0.006044002633668271,True,,64,1.0,0,0.0079170230125728,46.098626373626374,85.49432234432234,183.9080543733723,0.5991540226230738
F1,eval_50023_low,Short_hue_2,0.01567001929571491,0.01588438102836789,0.014857828222199835,0.0006012442865564877,True,,64,1.0,0,0.0033660728865224643,186.67963214231872,57.92202692123141,64.53103482937127,-0.48623969191050487
F1,eval_50023_low,Short_hue_5,0.01567001929571491,0.019398403125754124,0.020788754697496328,0.0020976732751932315,True,,64,1.0,0,0.005220189892956029,132.12224558452482,78.30681138222192,99.94701309328968,-0.13864495743447172
F1,eval_50023_low,Short_hue_8,0.01567001929571491,0.019366971813533737,0.029527406135230454,0.00457285899595455,True,,64,1.0,0,0.007290548198520597,67.93165115139638,81.96775477707007,153.32951812800593,0.38595957553117316
F1,eval_50024_low,Short_hue_0,0.005389165559386035,0.00377207784288151,0.004518390567706172,0.0003948544710162296,True,,64,1.0,0,0.0011467013225288092,201.6549141858004,50.573520531400966,51.18598756575801,-0.5951130753674208
F1,eval_50024_low,Short_hue_3,0.005389165559386035,0.005089978480538345,0.005234009212103617,0.0005872275166650232,True,,64,1.0,0,0.002180889976165612,166.82622159975102,61.78259320175438,73.68607630186577,-0.3872573091293007
F1,eval_50024_low,Short_hue_6,0.005389165559386035,0.012766274775041669,0.014181993910140285,0.0019976933480586,True,,64,1.0,0,0.004426891160102975,95.85162815126051,74.47753716871364,105.83810375670842,0.04951405067068406
F1,eval_50024_low,Short_hue_9,0.005389165559386035,0.018758008669711022,0.02828607850766952,0.004864761632114375,True,,64,1.0,0,0.00784210484327752,49.837543321780856,70.65165289256198,135.8117768595041,0.46310017970316125
F1,eval_50025_low,Short_hue_1,0.019320798479742846,0.020987044540122436,0.0194407982437859,0.00056206411522197,True,,64,1.0,0,0.00418853634297367,196.79074451562803,54.33835292396235,58.101908866995075,-0.5441068379497175
F1,eval_50025_low,Short_hue_4,0.019320798479742846,0.021652066231901287,0.023714877456505568,0.0023267491808429486,True,,64,1.0,0,0.005059933687919349,149.67791876631657,71.25493711061479,89.13903348113874,-0.25349492452465816
F1,eval_50025_low,Short_hue_7,0.019320798479742846,0.02290870833254885,0.03023759967946011,0.005726910147232064,True,,64,1.0,0,0.006678142504914275,88.85901933426351,86.6034546633324,148.17800486822227,0.2502519837714721
F1,eval_50025_low,Short_hue_10,0.019320798479742846,0.018349347389990073,0.03504360241134214,0.00561439039881411,True,,64,1.0,0,0.006685577346310034,46.36759706075894,87.59502474825055,189.7325482164192,0.6072209357912564
F1,eval_50026_low,Short_hue_2,0.020955334314552404,0.023145721656994456,0.021922338519570535,0.0007127770078195724,True,,64,1.0,0,0.004424311275880277,187.73580845771144,58.47994804942587,65.85029398462234,-0.4806474538596047
F1,eval_50026_low,Short_hue_5,0.020955334314552404,0.02189875899321616,0.026978478303892987,0.004699316337316245,True,,64,1.0,0,0.005790063388302902,128.12740935015194,80.78081293706293,106.67902800150804,-0.09134494603536546
F1,eval_50026_low,Short_hue_8,0.020955334314552404,0.024913376339986956,0.03354994892861441,0.005576806767077116,True,,64,1.0,0,0.006688049349935943,69.80303030303031,88.29613274454704,173.48043326345214,0.42615885782179075
F1,eval_50027_low,Short_hue_0,0.004705016266898658,0.003666769559819954,0.0040586990103389994,0.00037907305495281894,True,,64,1.0,0,0.001560073165137954,201.30279575945212,50.189320388349515,51.053257351906566,-0.5953870991207945
F1,eval_50027_low,Short_hue_3,0.004705016266898658,0.004852067766911589,0.0049264028359536916,0.0006312045314746281,True,,64,1.0,0,0.0021024858803644353,165.791985645933,60.374481074481075,71.87442735602095,-0.3951654636582559
F1,eval_50027_low,Short_hue_6,0.004705016266898658,0.011560566310519571,0.013504281565000173,0.0017486181657167144,True,,64,1.0,0,0.004224370739082772,93.78374831258438,73.28957627118643,102.46369047619048,0.04422958188487981
F1,eval_50027_low,Short_hue_9,0.004705016266898658,0.019742514700740815,0.02785293540601308,0.005300545009808741,True,,64,1.0,0,0.008566024314055731,48.92301727957466,70.31677876106195,136.20099115044246,0.4714568067699401
F1,eval_50028_low,Short_hue_1,0.012439960016839068,0.01208675001585298,0.011464853224862494,0.0005323488368126155,True,,64,1.0,0,0.0027792141653935065,195.5416101473073,53.65848063363276,57.48889217279937,-0.545597138323893
F1,eval_50028_low,Short_hue_4,0.012439960016839068,0.016332893289874986,0.014984361870105599,0.0010790889580718705,True,,64,1.0,0,0.0033843115600475926,150.2060606060606,68.51783993944399,84.90688723041664,-0.2777353351932779
F1,eval_50028_low,Short_hue_7,0.012439960016839068,0.018288853393374348,0.02501200593003786,0.0030223575993761367,True,,64,1.0,0,0.005876082198820298,85.17518248175182,79.91991657977059,124.61730562871915,0.1880054119297065
F1,eval_50028_low,Short_hue_10,0.012439960016839068,0.01343896166520796,0.03303543976564784,0.005551080612328247,True,,64,1.0,0,0.006248255947975734,44.10916079678861,80.81372440304577,174.86305595408896,0.5971255033968857
F1,eval_50029_low,Short_hue_2,0.014681276865603991,0.014552046982910932,0.014111172804731708,0.0005685594072273354,True,,64,1.0,0,0.003791579623975583,185.21090452261308,57.666094527363185,64.73319831983198,-0.4820185986893438
F1,eval_50029_low,Short_hue_5,0.014681276865603991,0.02005371064621388,0.02025968022904714,0.001838381732040746,True,,64,1.0,0,0.005550112442211708,131.26138254676164,77.47826774142564,98.53104038818324,-0.14243438378229006
F1,eval_50029_low,Short_hue_8,0.014681276865603991,0.01986763342918042,0.029676447948792806,0.004071486972900367,True,,64,1.0,0,0.00584329910460657,68.56909323116219,82.22950191570881,151.8,0.3776886565555276
F1,eval_50030_low,Short_hue_0,0.01939035744066626,0.020216400929973736,0.018480519754171882,0.0007068080155199372,True,,64,1.0,0,0.003862017247843963,205.66662449392712,50.38845693779904,50.78155339805825,-0.6039624549841996
F1,eval_50030_low,Short_hue_3,0.01939035744066626,0.021870309944836915,0.02184988657315165,0.001185390685733351,True,,64,1.0,0,0.004612931448085056,170.42661122661121,63.4817649281935,75.7094572368421,-0.3848162302301196
F1,eval_50030_low,Short_hue_6,0.01939035744066626,0.021384067193042117,0.02788974746286607,0.004950377006341067,True,,64,1.0,0,0.007078158854304295,108.90446678602581,86.64127447612503,124.7889668027694,0.06797152907896307
F1,eval_50030_low,Short_hue_9,0.01939035744066626,0.019838958813753443,0.033642910163509294,0.005367438173540272,True,,64,1.0,0,0.007842445210951898,57.33758241758242,89.81058738216099,186.33014055046806,0.5293789286560474
F1,eval_50031_low,Short_hue_1,0.00775534148743192,0.005986911608498636,0.00645911686929913,0.0004353881235319836,True,,64,1.0,0,0.0018811881188118829,195.1232617400801,54.24750631081048,58.52722772277228,-0.5385206798006674
F1,eval_50031_low,Short_hue_4,0.00775534148743192,0.008593597204143294,0.008455382753732673,0.0011807230507695204,True,,64,1.0,0,0.0026595588594903186,146.0840721040189,65.90662572721396,82.06051495282264,-0.28062711448527466
F1,eval_50031_low,Short_hue_7,0.00775534148743192,0.01800758351571297,0.02138265532476035,0.0020706631086872223,True,,64,1.0,0,0.010812347372341491,79.85398391812865,73.06145038167938,116.1967933382407,0.18537447251528888
F1,eval_50031_low,Short_hue_10,0.00775534148743192,0.01211499608539864,0.031390015486942736,0.00503149903304455,True,,64,1.0,0,0.008163501621121005,43.4234327449787,74.08576658241088,160.3891548753901,0.5738886076471236
F1,eval_50000_high,Short_hue_2,0.06511387887451758,0.05466485540406226,0.04390881691081351,0.005559263279874155,True,,64,1.0,0,0.02325911911683176,147.6283422459893,58.49987116058544,68.51296589901378,-0.36603542851650966
F1,eval_50000_high,Short_hue_5,0.06511387887451758,0.05624114372304174,0.057512694110129804,0.0054098240919478085,True,,64,1.0,0,0.015900286076876213,96.45542711598746,81.49357282502444,123.38,0.12247604145171165
F1,eval_50000_high,Short_hue_8,0.06511387887451758,0.06335724190734546,0.06535529502698448,0.002200028715933576,True,,64,1.0,0,0.01224344212398476,62.82764397905759,94.06281407035176,191.25939054726368,0.5054635975725126
F1,eval_50001_high,Short_hue_0,0.0647655897226971,0.04278849309529772,0.038414410442627285,0.006912580793844615,True,,64,1.0,0,0.014086515047687986,165.51636815920398,50.12426460037308,53.30155788167285,-0.5128227486104957
F1,eval_50001_high,Short_hue_3,0.0647655897226971,0.059860757953098566,0.04756882895491366,0.004691681066290062,True,,64,1.0,0,0.02154858847772223,131.94269052271616,67.83738668793016,84.90707820934291,-0.2169041386965486
F1,eval_50001_high,Short_hue_6,0.0647655897226971,0.057375761793235835,0.06166782605582002,0.004162829156590936,True,,64,1.0,0,0.013419295170842171,85.68160248718229,88.45858662613982,151.17936855890224,0.2765240967410211
F1,eval_50001_high,Short_hue_9,0.0647655897226971,0.06339412820133919,0.06534940154753026,0.0013234846225169562,True,,64,1.0,0,0.010446091292488524,55.49026225655641,96.23568965517242,201.7934605867798,0.5686453721726848
F1,eval_50002_high,Short_hue_1,0.05984931609265929,0.04430518276248163,0.04073779834996324,0.006670139367561293,True,,64,1.0,0,0.021788684852936724,165.04455445544556,54.607951103032896,61.53989024905023,-0.4568039273012865
F1,eval_50002_high,Short_hue_4,0.05984931609265929,0.05784527752633037,0.050195960939423016,0.005701228462958432,True,,64,1.0,0,0.01732497401788735,121.45177964850096,76.0020105165481,103.44699378522908,-0.08005728794504605
F1,eval_50002_high,Short_hue_7,0.05984931609265929,0.05780409089567232,0.0596099409240229,0.002503968787202206,True,,64,1.0,0,0.009946084928085241,74.16016967353951,90.82092207860171,172.49981691172326,0.39868504251373726
F1,eval_50002_high,Short_hue_10,0.05984931609265929,0.061438385688884524,0.06065109642604844,0.0007660630105091025,True,,64,1.0,0,0.01056973141515205,48.65625,96.66746411483254,205.72808088059344,0.617458749667728
F1,eval_50003_high,Short_hue_2,0.06533233898124247,0.05441358569600668,0.043805976484642704,0.005636499273342982,True,,64,1.0,0,0.023187506682339043,150.07207207207207,58.20836683417085,68.37218702206685,-0.3740079294773141
F1,eval_50003_high,Short_hue_5,0.06533233898124247,0.055862503296661474,0.05773803458356449,0.0057890798778437065,True,,64,1.0,0,0.013221252748811807,97.94067465303957,82.35526822134996,124.89426687425589,0.1209576560860614
F1,eval_50003_high,Short_hue_8,0.06533233898124247,0.06194147850895617,0.06532575951607117,0.002521448504575266,True,,64,1.0,0,0.011970905131423737,63.04161664665867,93.77328389520417,190.7788944723618,0.5032582956457944
F1,eval_50004_high,Short_hue_0,0.05310521705655745,0.04038467925672284,0.03843216605797575,0.005975008778564977,True,,64,1.0,0,0.01262175278114519,178.3982492997199,50.84103641456583,53.55911330049261,-0.5381986353000221
F1,eval_50004_high,Short_hue_3,0.05310521705655745,0.0525561104632119,0.04435474556380526,0.0053440048705412375,True,,64,1.0,0,0.014372563396234161,143.7995522995523,66.73234953703704,82.56671960840472,-0.27050334033881707
F1,eval_50004_high,Short_hue_6,0.05310521705655745,0.05310823043097052,0.05120880851280659,0.0043868776748880916,True,,64,1.0,0,0.011267788113759059,89.17536015896673,84.16264390876262,140.76644091962217,0.22436582004079614
F1,eval_50004_high,Short_hue_9,0.05310521705655745,0.055006609774199834,0.05396058056493729,0.000548273292653487,True,,64,1.0,0,0.008980431705671643,54.72167745620716,94.55258249641321,198.3383910891089,0.5675202510552683
F1,eval_50005_high,Short_hue_1,0.049266470942510986,0.043341282714054116,0.03992879426707866,0.0061853579141895,True,,64,1.0,0,0.008948913363599487,172.2375,54.43161006561396,61.375564692147606,-0.47455366185938447
F1,eval_50005_high,Short_hue_4,0.049266470942510986,0.052564486213506297,0.04524915009649736,0.007066547256441224,True,,64,1.0,0,0.012079169834327885,125.72437926753568,75.32080706179067,98.97397339502604,-0.11905029812426643
F1,eval_50005_high,Short_hue_7,0.049266470942510986,0.0508589460123876,0.04863775286981152,0.0024654369736856825,True,,64,1.0,0,0.009319618660498685,75.57319587628865,88.31888960481099,163.390625,0.3674925718951154
F1,eval_50005_high,Short_hue_10,0.049266470942510986,0.051247116120494624,0.0503635027941896,0.0005860766211475681,True,,64,1.0,0,0.008950847256624872,47.96145717205499,95.59754738015607,204.77294685990339,0.6204596097174759
F1,eval_50006_high,Short_hue_2,0.0668358973637735,0.05655207332133071,0.0441181003218845,0.0049390749835567715,True,,64,1.0,0,0.022353459796968567,146.09901800327333,59.47501169043723,68.85224719101123,-0.35936876548478064
F1,eval_50006_high,Short_hue_5,0.0668358973637735,0.05612192314926009,0.05840193320841352,0.00533761121898812,True,,64,1.0,0,0.01436223306626061,96.22896825396825,81.21532372131222,123.11992160601727,0.12259443560080882
F1,eval_50006_high,Short_hue_8,0.0668358973637735,0.06439155128595321,0.06664990647069069,0.0019779999620711812,True,,64,1.0,0,0.012452270535027399,62.13665176654797,93.04907852564102,188.73473541383987,0.5046334102512123
F1,eval_50007_high,Short_hue_0,0.0611354978442743,0.04121706254718987,0.038817044992316564,0.0069178397117472005,True,,64,1.0,0,0.017282452743921484,168.71929907648592,49.64529280075409,53.336593375214164,-0.519611096230506
F1,eval_50007_high,Short_hue_3,0.0611354978442743,0.056481551809418065,0.04684354535882688,0.005327125350490007,True,,64,1.0,0,0.020311158602694168,136.37706043956044,66.74199084668192,83.22279792746114,-0.24205053185080513
F1,eval_50007_high,Short_hue_6,0.0611354978442743,0.055928485180073324,0.05878860746041813,0.004202793493207147,True,,64,1.0,0,0.011612117199305438,84.29053189013035,86.50786967418546,148.9418079096045,0.27719687619215566
F1,eval_50007_high,Short_hue_9,0.0611354978442743,0.06162462825924176,0.06198514671617771,0.001172757083074038,True,,64,1.0,0,0.010888701467189232,54.02934037692747,95.82284670672794,200.8994494349464,0.5761220973370719
F1,eval_50008_high,Short_hue_1,0.05471699164799937,0.043398514789559174,0.04003765351814693,0.005814031835399889,True,,64,1.0,0,0.01491128057896729,168.00988808646994,54.713235294117645,61.701534653465345,-0.46279088851998323
F1,eval_50008_high,Short_hue_4,0.05471699164799937,0.0570741585820067,0.047594576572607794,0.005898170238240926,True,,64,1.0,0,0.013900666262870898,123.66363506363507,75.79401569056742,100.66765060623374,-0.10250903875816351
F1,eval_50008_high,Short_hue_7,0.05471699164799937,0.05556460287835555,0.054945335137382346,0.0025578536334440356,True,,64,1.0,0,0.011860939144763827,73.48429319371728,89.41494845360825,167.93873972889517,0.39124041062583553
F1,eval_50008_high,Short_hue_10,0.05471699164799937,0.056795109606936255,0.0558817338193705,0.0007238388541670248,True,,64,1.0,0,0.01066946775417077,48.089479088872295,95.84116473149493,204.07546971641966,0.6185871246839729
F1,eval_50009_high,Short_hue_2,0.06292371888632753,0.05161876864437942,0.043414964133289644,0.006323216605193234,True,,64,1.0,0,0.01912301723154175,153.42147667147668,58.32174905137934,69.6572867608582,-0.3754915466708053
F1,eval_50009_high,Short_hue_5,0.06292371888632753,0.056383543082438585,0.05665164181495892,0.005700560336144051,True,,64,1.0,0,0.014874644105912882,97.84298827285565,82.23831508213041,125.20427680717023,0.12267036103086786
F1,eval_50009_high,Short_hue_8,0.06292371888632753,0.061325518711162486,0.06356444900172427,0.0018916261975534465,True,,64,1.0,0,0.01092148549304639,62.75927135678392,93.91624365482234,190.987324120603,0.505339007692207
F1,eval_50010_high,Short_hue_0,0.04978673499321216,0.03928876187295708,0.03778418730755915,0.006007568516294885,True,,64,1.0,0,0.009012152123921147,182.5594372613077,51.272916228588066,54.07574042023195,-0.5429611019794648
F1,eval_50010_high,Short_hue_3,0.04978673499321216,0.05025202119098433,0.04342225809829396,0.005545746227704092,True,,64,1.0,0,0.011876876962117255,146.27930146223198,67.39912268289231,83.50874638910541,-0.27316718889459407
F1,eval_50010_high,Short_hue_6,0.04978673499321216,0.05223899174765919,0.04787351561698354,0.004698754136500297,True,,64,1.0,0,0.01113680719979937,92.51881720430107,85.96315249222594,141.08422684980061,0.2078971609387579
F1,eval_50010_high,Short_hue_9,0.04978673499321216,0.05170513082595303,0.05077573264117721,0.0008582409930382555,True,,64,1.0,0,0.00992600729105697,56.51597363083164,95.97819085957849,199.14713444671392,0.5578871425306308
F1,eval_50011_high,Short_hue_1,0.05559903293318277,0.044745007541299675,0.04050726392230268,0.00585889078540519,True,,64,1.0,0,0.016667541303787337,168.70870040043684,54.907846534653466,61.19132277549363,-0.46767014696064346
F1,eval_50011_high,Short_hue_4,0.05559903293318277,0.05774889587748499,0.04795348357657727,0.0056699188225880146,True,,64,1.0,0,0.016813191647133463,126.54961401682714,76.75595238095238,100.83154630039877,-0.11310553469138888
F1,eval_50011_high,Short_hue_7,0.05559903293318277,0.05526573884212652,0.05551498735212291,0.002634915978246259,True,,64,1.0,0,0.012624671916010355,75.16402116402116,90.27526618218693,168.22899094033113,0.38236500288845154
F1,eval_50011_high,Short_hue_10,0.05559903293318277,0.05740258453532237,0.056499255802313686,0.0007208838352890978,True,,64,1.0,0,0.010922312595540995,49.35563909774436,97.4987684729064,206.70334928229664,0.6144978982382655
F1,eval_50012_high,Short_hue_2,0.05452538276428,0.04819464174379916,0.042383208854731104,0.005678843849267586,True,,64,1.0,0,0.018300652753217683,159.89843596059114,59.26001836594138,70.25190355329948,-0.38951292705731894
F1,eval_50012_high,Short_hue_5,0.05452538276428,0.054881507662272074,0.05012916877107523,0.006523970970898125,True,,64,1.0,0,0.014903854731073474,108.87910980859053,81.66435715146403,120.95219609582963,0.0525302079267647
F1,eval_50012_high,Short_hue_8,0.05452538276428,0.05555513486404955,0.0552176233300837,0.0014954698137775284,True,,64,1.0,0,0.011031493760097377,64.39593698175787,93.4748743718593,186.855,0.4873974381521722
F1,eval_50013_high,Short_hue_0,0.05941431759849394,0.04088595633972076,0.03855129983625233,0.006734338805181841,True,,64,1.0,0,0.015360040076075832,170.76470588235293,49.61993543179984,53.099514563106794,-0.5256096355420606
F1,eval_50013_high,Short_hue_3,0.05941431759849394,0.057415755374909186,0.046292214074832985,0.0050005813356374575,True,,64,1.0,0,0.018829855233305492,139.38889211811207,66.76595744680851,83.27242441209407,-0.2520261201204432
F1,eval_50013_high,Short_hue_6,0.05941431759849394,0.05599922374448703,0.057631304273110036,0.003989496894641645,True,,64,1.0,0,0.0118100264062736,85.60014255167498,86.68328045126036,147.04761661906707,0.2641223551278439
F1,eval_50013_high,Short_hue_9,0.05941431759849394,0.06017336132674711,0.06044368762307779,0.0008350899931909257,True,,64,1.0,0,0.010728732437856991,55.07881066302119,95.64940587867417,200.84463296806882,0.569568071751826
F1,eval_50014_high,Short_hue_1,0.06461412859500178,0.04798977994162176,0.041282438899533806,0.006532596296594625,True,,64,1.0,0,0.02206622765788624,159.06198984339687,53.95478562801932,61.1951702902249,-0.4443297983765858
F1,eval_50014_high,Short_hue_4,0.06461412859500178,0.0618118569532262,0.05322549870702743,0.005072107799162521,True,,64,1.0,0,0.021310173501246976,111.14117511823437,75.42008859688417,103.09402371648025,-0.037562228081682185
F1,eval_50014_high,Short_hue_7,0.06461412859500178,0.060315924024764545,0.06409332531487713,0.003184674629541108,True,,64,1.0,0,0.013098229438761155,73.27025313039724,90.99459459459459,173.49785599428265,0.406161084669352
F1,eval_50014_high,Short_hue_10,0.06461412859500178,0.0651052502039771,0.06550000022574631,0.0009155370185093761,True,,64,1.0,0,0.011346254712649606,49.018979266347685,97.04569597069596,205.3975376356634,0.6146556845974923
F1,eval_50015_high,Short_hue_2,0.06669411667584542,0.0545485086521661,0.0437409196693636,0.005051718864601752,True,,64,1.0,0,0.019941492583476217,148.80901434099704,59.50164482204839,69.19974226804123,-0.36516547918174297
F1,eval_50015_high,Short_hue_5,0.06669411667584542,0.05630575117251179,0.05854374956926204,0.005064063920689801,True,,64,1.0,0,0.013649771611060846,99.38872832369943,85.09254922369676,126.29520686963309,0.11922194870841857
F1,eval_50015_high,Short_hue_8,0.06669411667584542,0.06364788066272586,0.06665197478304144,0.002276073848790109,True,,64,1.0,0,0.012573486988977312,63.97278447056529,94.69995177909752,191.6171250340372,0.499410719346778
F1,eval_50016_high,Short_hue_0,0.06640241906099656,0.04365865064913346,0.03853658530484139,0.0064993974864389755,True,,64,1.0,0,0.015215301057664776,164.22943953700883,49.44241037376049,52.812496769191,-0.5133429265514468
F1,eval_50016_high,Short_hue_3,0.06640241906099656,0.06127818671364381,0.048158225866880615,0.004597558253910445,True,,64,1.0,0,0.02272479869635058,130.71232772752109,65.98862525165373,82.1891891891892,-0.22791354068799105
F1,eval_50016_high,Short_hue_6,0.06640241906099656,0.05886590925003557,0.06286943027716742,0.004747910595616869,True,,64,1.0,0,0.01442270211273089,82.5078495305377,85.5568407960199,148.56708472686734,0.2858779789708516
F1,eval_50016_high,Short_hue_9,0.06640241906099656,0.0646421173555448,0.06678347784294243,0.0017713975645408436,True,,64,1.0,0,0.01062841078514476,54.41383327266108,95.21699505044737,200.1607529568549,0.5725116628601437
F1,eval_50017_high,Short_hue_1,0.049586233301447014,0.041449106609064264,0.03953183614063978,0.0057980493092972376,True,,64,1.0,0,0.01222770544606544,174.62904688380758,54.654153475049,61.82317073170732,-0.477076837297964
F1,eval_50017_high,Short_hue_4,0.049586233301447014,0.0535087626459875,0.045229403697797696,0.006159242483859779,True,,64,1.0,0,0.009219080455375561,127.3843166625059,75.5042547497993,99.34940392706872,-0.12364686056638599
F1,eval_50017_high,Short_hue_7,0.049586233301447014,0.05157685150569171,0.04915762246665346,0.002368377266010951,True,,64,1.0,0,0.00963351186431638,75.30820197702377,89.2639458182904,165.15678923865704,0.37364518971098293
F1,eval_50017_high,Short_hue_10,0.049586233301447014,0.05173880259255618,0.05080445175935481,0.0005316736734526249,True,,64,1.0,0,0.008927078940235922,48.757844378781485,96.58390167661267,205.38949175824177,0.6163025344283438
F1,eval_50018_high,Short_hue_2,0.052997093215728305,0.04718688032070495,0.04197647460556374,0.00541523763878223,True,,64,1.0,0,0.015286136444584986,159.5754763918603,59.1172979304959,70.12550515255607,-0.38941919463242364
F1,eval_50018_high,Short_hue_5,0.052997093215728305,0.05435000123375024,0.048957740855142776,0.006223928479296795,True,,64,1.0,0,0.014299268929411912,108.13930767550019,82.01508712282192,118.95981230847804,0.047646616304550984
F1,eval_50018_high,Short_hue_8,0.052997093215728305,0.053864809876678,0.05347858505345415,0.0015801500469017123,True,,64,1.0,0,0.009424958243855919,63.81094527363184,92.35015989036089,186.93532338308458,0.49103174603174415
F1,eval_50019_high,Short_hue_0,0.06204873469422123,0.04228656746623736,0.03897014113600461,0.006808365427699103,True,,64,1.0,0,0.016159028403311293,166.20098039215685,49.88730261734804,52.99038461538461,-0.5164920423433497
F1,eval_50019_high,Short_hue_3,0.06204873469422123,0.05925872609005042,0.04734670312394563,0.004760988603451846,True,,64,1.0,0,0.019621865750823586,132.15999113867966,66.83499340229005,83.52319623708598,-0.22550109488533238
F1,eval_50019_high,Short_hue_6,0.06204873469422123,0.0565570162306151,0.0596211163336583,0.004243219513508667,True,,64,1.0,0,0.012425237670434353,84.06242424242424,86.08847549909255,147.89915110356537,0.27520388566909487
F1,eval_50019_high,Short_hue_9,0.06204873469422123,0.06245897997598133,0.06303187664120387,0.0011008620489262341,True,,64,1.0,0,0.009798520361511076,54.968149210903874,95.97327626641652,200.15291262135923,0.5690818404711361
F1,eval_50020_high,Short_hue_1,0.058127420481205824,0.04521764334099238,0.040917896659216996,0.006294387776383971,True,,64,1.0,0,0.018612296706845277,166.47091747146618,54.95055418719212,61.51794175027871,-0.46034256269999757
F1,eval_50020_high,Short_hue_4,0.058127420481205824,0.05747901423877042,0.049464002467361136,0.006070530164109452,True,,64,1.0,0,0.015969472865586698,123.43097026506922,76.15917602996255,102.91594290920133,-0.09063533082102483
F1,eval_50020_high,Short_hue_7,0.058127420481205824,0.05675976539759364,0.058092349374773526,0.0026876085388049965,True,,64,1.0,0,0.011422210967084623,73.54688990281753,90.24043497912845,170.13662478522338,0.3963736939942689
F1,eval_50020_high,Short_hue_10,0.058127420481205824,0.06005792163074744,0.05920314301844172,0.0006626186828872913,True,,64,1.0,0,0.010468427490253007,48.2566019506809,96.90625,206.2908826945412,0.6208440085908584
F1,eval_50021_high,Short_hue_2,0.05443292206690774,0.0496760242922273,0.042501302464114855,0.00522661562413704,True,,64,1.0,0,0.017405820595954857,157.5450795079508,59.261480394212626,69.34528798624544,-0.3887330806318214
F1,eval_50021_high,Short_hue_5,0.05443292206690774,0.05527831468170006,0.050189522400153494,0.006349092234836556,True,,64,1.0,0,0.015112135373322233,106.52626483844347,81.95715920038535,120.30005810930666,0.060723963126783805
F1,eval_50021_high,Short_hue_8,0.05443292206690774,0.055976402179779755,0.05518056250154021,0.0015179354498775816,True,,64,1.0,0,0.010776004784232907,63.38492795980106,92.42713567839196,186.59465346534654,0.492879157582069
F1,eval_50022_high,Short_hue_0,0.058146214477300395,0.04164898140425542,0.03901182444634686,0.00629701388553034,True,,64,1.0,0,0.016762119654187724,173.02434218430855,50.92689470154259,53.78292682926829,-0.525738949521507
F1,eval_50022_high,Short_hue_3,0.058146214477300395,0.05595672686387563,0.046123828369481125,0.005404544538241072,True,,64,1.0,0,0.01873006720841819,143.26116655759162,66.87852657231231,84.27854251012145,-0.2592190360492963
F1,eval_50022_high,Short_hue_6,0.058146214477300395,0.05511236644753335,0.05639320574340333,0.0040466127446286415,True,,64,1.0,0,0.011461915851110338,88.78798535224367,85.04480340445936,144.96914040648892,0.2403398607503037
F1,eval_50022_high,Short_hue_9,0.058146214477300395,0.059031102359193864,0.05928072715586145,0.0008324323546556023,True,,64,1.0,0,0.009614692833446514,55.78352875875946,96.6162774172154,200.92321879246748,0.5653910207589856
F1,eval_50023_high,Short_hue_1,0.057670019295714914,0.045692636215946096,0.04102145508087141,0.006444435346023496,True,,64,1.0,0,0.01915519180792069,166.93673669397396,55.59226032359334,62.30445544554455,-0.4564287956797428
F1,eval_50023_high,Short_hue_4,0.057670019295714914,0.05796697411705433,0.04946791646502336,0.006047878417810811,True,,64,1.0,0,0.017642781052427225,123.00837988826817,77.84816849816849,102.0953823817189,-0.09290381153854879
F1,eval_50023_high,Short_hue_7,0.057670019295714914,0.05646838982511495,0.05782396044475499,0.0024908307973535875,True,,64,1.0,0,0.011816896487634732,73.98066267730496,90.10330971766945,170.5477520509499,0.3949115258484779
F1,eval_50023_high,Short_hue_10,0.057670019295714914,0.05944596767680367,0.05882087571286339,0.0007077228523776608,True,,64,1.0,0,0.009918231374924313,48.627170868347335,96.91300422138838,205.6561611538728,0.6175355224297719
F1,eval_50024_high,Short_hue_2,0.047389165559386034,0.04421262498404599,0.04072973054551604,0.005727104382741316,True,,64,1.0,0,0.011244195713705829,164.43758249568486,58.80105090311987,68.90323931131928,-0.4094197596654626
F1,eval_50024_high,Short_hue_5,0.047389165559386034,0.05126613964143169,0.045359003567355644,0.00674893749153773,True,,64,1.0,0,0.015345479412856022,112.49152542372882,83.84981702619413,117.84583224457799,0.023245499015229328
