receiver_id,target_label,phase_index,diffusion_repeat,location,location_label,block_index_zero_based,omega_true,omega_aligned,omega_conflict,omega_hat,frequency_recovery,aligned_color_recovered,video,valid,detection_rate,max_missing_run,max_adjacent_jump_px,median_length_error,boundary_jump_px,median_area_px,area_valid,fit_valid,detected_color,detected_shape,amplitude_hat,fit_center,fit_rmse,strict_valid,strict_detection_rate,strict_frequency_recovery
B_002,low,2,0,12,after block 11,11,2.3281417495092174,2.513625,5.6175,2.8120000000000003,0.9038701622971286,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_12.mp4,True,0.984375,1,0.8036707505273795,0.0008507797572929188,0.7999101010817735,181.0,True,True,red,circle,0.08092850670411768,-0.004460661107784433,0.009132266552077313,True,0.984375,0.9026217228464419
B_002,low,2,0,13,after block 12,12,2.3281417495092174,2.513625,5.6175,2.792625,0.9101123595505618,True,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_13.mp4,True,0.984375,1,0.6917805628293563,0.0008536109551190996,0.5867211793271988,177.0,True,True,red,circle,0.07244738093829843,-0.005697263224296397,0.01337425615753996,True,0.984375,0.9113607990012484
B_002,low,2,0,14,after block 13,13,2.3281417495092174,2.513625,5.6175,2.769375,0.9176029962546817,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_14.mp4,True,1.0,0,8.719529969745194,0.02777217875021959,2.647854880267049,77.0,True,True,blue,circle,0.029660550389390083,0.018882399988942592,0.014673417777164762,False,0.015625,nan
B_002,low,2,0,15,after block 14,14,2.3281417495092174,2.513625,5.6175,5.040125,0.18601747815230962,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_15.mp4,True,1.0,0,4.082433828376564,0.018832555896808434,2.1924028730565115,186.0,True,True,blue,circle,0.05453633755162863,0.005478345983930158,0.023570425863529053,False,0.015625,nan
B_002,low,2,0,16,after block 15,15,2.3281417495092174,2.513625,5.6175,5.125375,0.15855181023720344,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_16.mp4,True,1.0,0,2.716063266348099,0.0169658390518842,2.18038075469564,195.0,True,True,blue,circle,0.08311393225546175,0.003029636664871148,0.011679360922619663,False,0.71875,0.1760299625468163
B_002,low,2,0,17,after block 16,16,2.3281417495092174,2.513625,5.6175,5.175750000000001,0.14232209737827684,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_17.mp4,True,1.0,0,3.1090182728563067,0.01777285479670679,2.381009052415503,197.5,True,True,blue,circle,0.08779878695398446,0.0023482792515422016,0.009755154004945808,True,1.0,0.1647940074906367
B_002,low,2,0,18,after block 17,17,2.3281417495092174,2.513625,5.6175,6.132875,-0.16604244694132356,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_18.mp4,True,1.0,0,2.427392310381193,0.018930754042267184,2.099209790015108,200.0,True,True,blue,circle,0.07753257995987377,0.006118269918713507,0.005934665884000839,True,1.0,-0.15605493133583023
B_002,low,2,0,19,after block 18,18,2.3281417495092174,2.513625,5.6175,5.900375,-0.09113607990012507,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_19.mp4,True,1.0,0,2.8589727397358295,0.018945507629547442,2.099209790015108,200.0,True,True,blue,circle,0.07390015398788224,0.008789850622845114,0.00745808441127649,True,1.0,-0.08364544319600523
B_002,low,2,0,20,after block 19,19,2.3281417495092174,2.513625,5.6175,5.726,-0.03495630461922606,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_20.mp4,True,1.0,0,3.355248716140475,0.01841540464047181,2.108468838054172,203.0,True,True,blue,circle,0.07281440347681523,0.009365624129488177,0.008403905924144119,True,1.0,-0.0287141073657928
B_002,low,2,0,21,after block 20,20,2.3281417495092174,2.513625,5.6175,5.695,-0.02496878901373302,False,runs/pendulum/unified_mechanism_v2/paired_layer_control/large_seed3407/short_common_scan/B/videos/B_002/location_21.mp4,True,1.0,0,3.6322749985309795,0.019225225936742113,2.4816887435247392,204.5,True,True,blue,circle,0.07911820251828994,0.008177136605813672,0.007856716970985434,True,1.0,-0.021223470661672954
