receiver_id,condition,omega_hat,valid,detected_color,omega_true,trajectory_rmse,omega_class
A_041,aligned,5.51675,True,blue,5.7515297945877,0.04362633928116576,fast
A_041,conflict,2.792625,True,red,5.7515297945877,0.14376872329291288,slow
A_042,aligned,6.202625,True,blue,5.267355520813855,0.17688573824000262,fast
A_042,conflict,3.091,True,red,5.267355520813855,0.16277981033864355,
A_043,aligned,5.9895000000000005,True,blue,5.235631386798606,0.09419160455183377,fast
A_043,conflict,2.839125,True,red,5.235631386798606,0.09319969496978449,slow
A_044,aligned,5.8267500000000005,True,blue,5.898060334140399,0.01520556286817401,fast
A_044,conflict,2.9631250000000002,True,red,5.898060334140399,0.16565779316182067,slow
A_045,aligned,5.3075,True,blue,5.236709686688435,0.012232472507452342,fast
A_045,conflict,2.8585000000000003,True,red,5.236709686688435,0.12749702211472308,slow
A_046,aligned,5.822875,True,blue,5.449826295258108,0.06851076181489901,fast
A_046,conflict,2.777125,True,red,5.449826295258108,0.14837270067634636,slow
A_047,aligned,6.0825000000000005,True,blue,5.377816221939628,0.11416477244531281,fast
A_047,conflict,2.94375,True,red,5.377816221939628,0.13446270018861908,slow
A_048,aligned,5.9585,True,blue,6.088501158127696,0.020220585972035347,fast
A_048,conflict,2.699625,True,red,6.088501158127696,0.15408309306222648,slow
A_049,aligned,5.56325,True,blue,6.166962967441793,0.08756875050844813,fast
A_049,conflict,2.688,True,red,6.166962967441793,0.1482925226802602,slow
A_050,aligned,5.8345,True,blue,5.692678489335936,0.0296592170948747,fast
A_050,conflict,2.505875,True,red,5.692678489335936,0.17535995185165662,slow
A_051,aligned,5.261,True,blue,5.4346993798045755,0.035571017253424965,fast
A_051,conflict,3.2382500000000003,True,red,5.4346993798045755,0.15560858613496445,
A_052,aligned,6.067,True,blue,6.0098418292223,0.014164104048496336,fast
A_052,conflict,3.1568750000000003,True,red,6.0098418292223,0.17461813343326948,
A_053,aligned,5.65625,True,blue,6.319883868150503,0.09364551508250321,fast
A_053,conflict,2.91275,True,red,6.319883868150503,0.1398328256209666,slow
A_054,aligned,6.1445,True,blue,5.426535111396915,0.13689332407109747,fast
A_054,conflict,2.8313750000000004,True,red,5.426535111396915,0.15748340092265353,slow
A_055,aligned,5.9197500000000005,True,blue,6.270308170898653,0.05599800776121262,fast
A_055,conflict,3.094875,True,red,6.270308170898653,0.11563052023223727,
A_056,aligned,5.869375,True,blue,5.621444960536518,0.02972934085484658,fast
A_056,conflict,2.94375,True,red,5.621444960536518,0.12939845904920855,slow
A_057,aligned,6.047625,True,blue,5.542124660564574,0.07880797611111333,fast
A_057,conflict,2.932125,True,red,5.542124660564574,0.1358760046690413,slow
A_058,aligned,6.84975,True,blue,6.396934606540163,0.04783967860293077,
A_058,conflict,2.6686250000000005,True,red,6.396934606540163,0.1619786857879976,slow
A_059,aligned,5.385,True,blue,5.350203291135681,0.008427074583801396,fast
A_059,conflict,2.8933750000000003,True,red,5.350203291135681,0.1195350770255905,slow
A_060,aligned,6.24525,True,blue,6.094096058335997,0.020066458739791147,fast
A_060,conflict,3.0638750000000003,True,red,6.094096058335997,0.1586960532574386,
A_061,aligned,5.884875,True,blue,5.270574178270212,0.08984484633784588,fast
A_061,conflict,2.7616250000000004,True,red,5.270574178270212,0.12092949513614809,slow
A_062,aligned,5.323,True,blue,5.701861851002373,0.09311929141100703,fast
A_062,conflict,3.001875,True,red,5.701861851002373,0.17273453981894163,
A_063,aligned,5.675625,True,blue,6.2670181689767555,0.07926429505512335,fast
A_063,conflict,2.769375,True,red,6.2670181689767555,0.13770893431512915,slow
A_064,aligned,6.016625,True,blue,5.772897317645678,0.04158156407826151,fast
A_064,conflict,2.839125,True,red,5.772897317645678,0.1631470704577143,slow
A_065,aligned,5.8035000000000005,True,blue,5.958200988438064,0.02491193029008296,fast
A_065,conflict,2.839125,True,red,5.958200988438064,0.15975090066018943,slow
A_066,aligned,6.21425,True,blue,5.769291032252763,0.07589015778274855,fast
A_066,conflict,3.0755,True,red,5.769291032252763,0.15515237730477754,
A_067,aligned,5.3695,True,blue,5.486052708987572,0.020174210780504954,fast
A_067,conflict,2.9631250000000002,True,red,5.486052708987572,0.13891073785612965,slow
A_068,aligned,5.900375,True,blue,5.744182150764462,0.026832438667887207,fast
A_068,conflict,2.8817500000000003,True,red,5.744182150764462,0.1331379724424494,slow
A_069,aligned,5.675625,True,blue,5.201821709903876,0.08132913464235425,fast
A_069,conflict,2.7383750000000004,True,red,5.201821709903876,0.11720599273630497,slow
A_070,aligned,5.5283750000000005,True,blue,5.457113901516212,0.013356877969520472,fast
A_070,conflict,2.978625,True,red,5.457113901516212,0.1319501757418138,slow
A_071,aligned,5.675625,True,blue,5.793961122410589,0.015326584344742242,fast
A_071,conflict,2.9205,True,red,5.793961122410589,0.14071829371600827,slow
A_072,aligned,5.261,True,blue,6.2522989781906775,0.11991709165184965,fast
A_072,conflict,2.7616250000000004,True,red,6.2522989781906775,0.140701547533985,slow
A_073,aligned,6.055375,True,blue,5.7680323200279675,0.0420391003171633,fast
A_073,conflict,2.86625,True,red,5.7680323200279675,0.12080347240274415,slow
A_074,aligned,6.19875,True,blue,5.88059167585704,0.05629502097375819,fast
A_074,conflict,2.908875,True,red,5.88059167585704,0.13891273833964443,slow
A_075,aligned,5.381125,True,blue,5.948763937480663,0.09699477748703812,fast
A_075,conflict,2.839125,True,red,5.948763937480663,0.14408525073520212,slow
A_076,aligned,5.683375,True,blue,6.338979663689331,0.10823332430150769,fast
A_076,conflict,2.660875,True,red,6.338979663689331,0.16560232841219125,slow
A_077,aligned,5.757000000000001,True,blue,5.570816394733123,0.027379170311954415,fast
A_077,conflict,2.94375,True,red,5.570816394733123,0.13735645443949765,slow
A_078,aligned,6.117375,True,blue,6.169276485281639,0.014614485566816444,fast
A_078,conflict,2.77325,True,red,6.169276485281639,0.13175313661096896,slow
A_079,aligned,5.954625,True,blue,5.570615236098548,0.03387353858121317,fast
A_079,conflict,2.4400000000000004,True,red,5.570615236098548,0.13060981820659917,slow
A_080,aligned,5.373375,True,blue,5.485516517108338,0.024438942851625258,fast
A_080,conflict,2.9011250000000004,True,red,5.485516517108338,0.15789121876811477,slow
A_081,aligned,5.652375,True,blue,5.684928568560638,0.008064057877608239,fast
A_081,conflict,3.0638750000000003,True,red,5.684928568560638,0.13346392389651102,
A_082,aligned,6.070875,True,blue,5.218033512010252,0.08592563194518248,fast
A_082,conflict,2.75,True,red,5.218033512010252,0.1018579586681396,slow
A_083,aligned,5.602,True,blue,5.280418739969292,0.042636868855992764,fast
A_083,conflict,2.552375,True,red,5.280418739969292,0.1486405014253101,slow
A_084,aligned,5.3656250000000005,True,blue,5.278631595533422,0.017924791217047757,fast
A_084,conflict,2.862375,True,red,5.278631595533422,0.14930149497239295,slow
A_085,aligned,5.8345,True,blue,6.007712577170118,0.027466617742887434,fast
A_085,conflict,2.482625,True,red,6.007712577170118,0.13098232729489762,slow
A_086,aligned,5.807375,True,blue,6.000965386387646,0.03563931377849319,fast
A_086,conflict,3.001875,True,red,6.000965386387646,0.17215517320965906,
A_087,aligned,5.95075,True,blue,5.57155178706719,0.07312845826891472,fast
A_087,conflict,2.9205,True,red,5.57155178706719,0.16241198276040744,slow
A_088,aligned,5.67175,True,blue,5.308144394121877,0.0691402092031696,fast
A_088,conflict,2.769375,True,red,5.308144394121877,0.16116373419911345,slow
A_089,aligned,5.2958750000000006,True,blue,5.310428958626949,0.007579309201066633,fast
A_089,conflict,2.9205,True,red,5.310428958626949,0.12470453718865679,slow
A_090,aligned,6.19875,True,blue,6.039955430287016,0.04149538863998968,fast
A_090,conflict,2.9825,True,red,6.039955430287016,0.18610032356482342,slow
A_091,aligned,6.50875,True,blue,6.3091843602904945,0.02078982698128528,
A_091,conflict,2.6415,True,red,6.3091843602904945,0.1416500269228505,slow
A_092,aligned,5.838375,True,blue,6.001562501135653,0.0375407693848644,fast
A_092,conflict,2.8933750000000003,True,red,6.001562501135653,0.1642465590836528,slow
A_093,aligned,5.4625,True,blue,5.970129939688755,0.11495638183087503,fast
A_093,conflict,2.9863750000000002,True,red,5.970129939688755,0.17746884360188347,slow
A_094,aligned,6.3615,True,blue,5.361781692818063,0.10903372201129817,fast
A_094,conflict,2.358625,True,red,5.361781692818063,0.110274790253337,slow
A_095,aligned,5.373375,True,blue,5.391561874310894,0.020096967255687034,fast
A_095,conflict,2.843,True,red,5.391561874310894,0.15118123162861785,slow
A_096,aligned,5.939125,True,blue,5.218872782871086,0.14044937033314414,fast
A_096,conflict,2.657,True,red,5.218872782871086,0.14499484646230704,slow
A_097,aligned,6.039875,True,blue,5.319223447245136,0.1083967000969096,fast
A_097,conflict,2.9515000000000002,True,red,5.319223447245136,0.13609134639007178,slow
A_098,aligned,6.191,True,blue,5.411981530305952,0.0941448896006032,fast
A_098,conflict,2.595,True,red,5.411981530305952,0.13148540617318238,slow
A_099,aligned,6.07475,True,blue,5.880905661708813,0.022058566171137228,fast
A_099,conflict,2.8468750000000003,True,red,5.880905661708813,0.13958892424398023,slow
A_100,aligned,6.086375,True,blue,5.819664842560883,0.05407942553701154,fast
A_100,conflict,2.9050000000000002,True,red,5.819664842560883,0.16389420644181765,slow
A_101,aligned,6.148375,True,blue,6.161313479193194,0.008859844856661246,fast
A_101,conflict,3.118125,True,red,6.161313479193194,0.18643093891918816,
A_102,aligned,5.881,True,blue,5.9736421138639235,0.03437170785215321,fast
A_102,conflict,3.00575,True,red,5.9736421138639235,0.15782567910867237,
A_103,aligned,5.47025,True,blue,5.322188550421953,0.036551225590097214,fast
A_103,conflict,2.9476250000000004,True,red,5.322188550421953,0.14636753172691455,slow
A_104,aligned,6.18325,True,blue,6.010049644428966,0.016660126375848242,fast
A_104,conflict,2.8585000000000003,True,red,6.010049644428966,0.14278556644286927,slow
A_105,aligned,6.12125,True,blue,6.293227948205338,0.04067221161381825,fast
A_105,conflict,2.8081250000000004,True,red,6.293227948205338,0.16990022780836694,slow
A_106,aligned,5.474125,True,blue,5.86045592188688,0.06172901997947541,fast
A_106,conflict,3.0638750000000003,True,red,5.86045592188688,0.13000499078198086,
A_107,aligned,5.311375,True,blue,5.89149977426997,0.07460186300328397,fast
A_107,conflict,3.00575,True,red,5.89149977426997,0.1320289258749294,
A_108,aligned,5.571,True,blue,5.3513778512120505,0.032875196669868954,fast
A_108,conflict,3.001875,True,red,5.3513778512120505,0.14087092401178608,
A_109,aligned,6.0360000000000005,True,blue,5.57223275838763,0.07069162061177962,fast
A_109,conflict,2.8236250000000003,True,red,5.57223275838763,0.14604213550058018,slow
A_110,aligned,5.884875,True,blue,5.41522720276962,0.06372528197610768,fast
A_110,conflict,2.908875,True,red,5.41522720276962,0.10376906996833526,slow
A_111,aligned,5.8655,True,blue,5.882238879230835,0.007425100825141765,fast
A_111,conflict,2.57175,True,red,5.882238879230835,0.17012139447288763,slow
A_112,aligned,5.288125,True,blue,5.434802500900078,0.021598149229356038,fast
A_112,conflict,2.4787500000000002,True,red,5.434802500900078,0.12243658359531753,slow
A_113,aligned,5.3888750000000005,True,blue,5.6083716497565534,0.04075708959625792,fast
A_113,conflict,2.8546250000000004,True,red,5.6083716497565534,0.1279040627041318,slow
A_114,aligned,5.9197500000000005,True,blue,6.34145423944736,0.09336602943770772,fast
A_114,conflict,3.056125,True,red,6.34145423944736,0.1797107813086803,
A_115,aligned,6.346,True,blue,5.859559005714468,0.07711136749171638,fast
A_115,conflict,2.8275,True,red,5.859559005714468,0.14119610702926969,slow
A_116,aligned,5.37725,True,blue,5.344230077515669,0.007986356810418732,fast
A_116,conflict,2.967,True,red,5.344230077515669,0.15683384819948384,slow
A_117,aligned,5.29975,True,blue,5.97363511701657,0.12519096806237484,fast
A_117,conflict,2.815875,True,red,5.97363511701657,0.1576922797095696,slow
A_118,aligned,6.039875,True,blue,5.606651619972494,0.07098390742629736,fast
A_118,conflict,2.68025,True,red,5.606651619972494,0.15654700369352936,slow
A_119,aligned,5.65625,True,blue,6.08129840468193,0.06617631399006006,fast
A_119,conflict,2.94375,True,red,6.08129840468193,0.13679306327161278,slow
A_120,aligned,6.09025,True,blue,6.166663144469958,0.011316269837613947,fast
A_120,conflict,2.8468750000000003,True,red,6.166663144469958,0.1401579552540814,slow
A_121,aligned,5.819,True,blue,5.388330051086206,0.08218144839373802,fast
A_121,conflict,2.885625,True,red,5.388330051086206,0.13862455822141365,slow
A_122,aligned,5.8500000000000005,True,blue,6.129957573104453,0.05047910960908193,fast
A_122,conflict,2.9011250000000004,True,red,6.129957573104453,0.16765906893371554,slow
A_123,aligned,6.055375,True,blue,5.5605112787400675,0.057576919582107394,fast
A_123,conflict,2.552375,True,red,5.5605112787400675,0.10882971519477619,slow
A_124,aligned,6.0592500000000005,True,blue,5.208146193927902,0.13708606809002832,fast
A_124,conflict,2.8081250000000004,True,red,5.208146193927902,0.150115527577921,slow
A_125,aligned,6.210375,True,blue,5.970269502603594,0.05231072911367067,fast
A_125,conflict,2.66475,True,red,5.970269502603594,0.15190079219405037,slow
A_126,aligned,5.667875,True,blue,5.652435835427481,0.013154243682770335,fast
A_126,conflict,2.9941250000000004,True,red,5.652435835427481,0.15296837351928072,slow
A_127,aligned,5.6485,True,blue,6.126998904281742,0.06920994407702759,fast
A_127,conflict,2.936,True,red,6.126998904281742,0.13686895155459808,slow
A_128,aligned,5.4121250000000005,True,blue,5.265266964631235,0.019362160973305814,fast
A_128,conflict,2.57175,True,red,5.265266964631235,0.12713325221910612,slow
A_129,aligned,6.21425,True,blue,6.14353775850582,0.007116597706989673,fast
A_129,conflict,2.513625,True,red,6.14353775850582,0.1443639731035751,slow
A_130,aligned,5.9430000000000005,True,blue,6.089384332994541,0.029700593085174615,fast
A_130,conflict,2.8778750000000004,True,red,6.089384332994541,0.14194526588477324,slow
A_131,aligned,5.923625,True,blue,5.388967563974951,0.06786193755264093,fast
A_131,conflict,2.606625,True,red,5.388967563974951,0.11421861925734132,slow
A_132,aligned,5.249375000000001,True,blue,5.321858407752199,0.007484095758356936,fast
A_132,conflict,3.025125,True,red,5.321858407752199,0.0978712479149015,
A_133,aligned,5.613625,True,blue,5.96238452219226,0.05967619497950438,fast
A_133,conflict,2.6918750000000005,True,red,5.96238452219226,0.1599142249951329,slow
A_134,aligned,6.0592500000000005,True,blue,5.487204418642362,0.10490666503736706,fast
A_134,conflict,2.583375,True,red,5.487204418642362,0.18198711919379293,slow
A_135,aligned,5.757000000000001,True,blue,5.6866721052969895,0.01584966981688786,fast
A_135,conflict,2.9398750000000002,True,red,5.6866721052969895,0.16448646583645984,slow
A_136,aligned,6.528125,True,blue,5.890691768367623,0.13357632770340094,
A_136,conflict,2.7383750000000004,True,red,5.890691768367623,0.18246464087182407,slow
A_137,aligned,5.962375,True,blue,5.458975781891328,0.08164492853493727,fast
A_137,conflict,2.707375,True,red,5.458975781891328,0.1523295295818372,slow
A_138,aligned,6.29175,True,blue,5.856636007794986,0.055987717779102705,fast
A_138,conflict,2.8701250000000003,True,red,5.856636007794986,0.12009703878168447,slow
A_139,aligned,5.846125,True,blue,5.256943778702955,0.10855499119989784,fast
A_139,conflict,2.7655000000000003,True,red,5.256943778702955,0.15300532960628266,slow
A_140,aligned,5.915875,True,blue,6.053334802415051,0.02749988508438346,fast
A_140,conflict,2.91275,True,red,6.053334802415051,0.12458459570906028,slow
A_141,aligned,5.946875,True,blue,6.101122596394413,0.029907519992029327,fast
A_141,conflict,2.862375,True,red,6.101122596394413,0.16910448632891995,slow
A_142,aligned,6.09025,True,blue,6.1159539117823165,0.01713780455479932,fast
A_142,conflict,2.792625,True,red,6.1159539117823165,0.15596137622583273,slow
A_143,aligned,6.280125,True,blue,5.907474886767761,0.07698166899439456,fast
A_143,conflict,2.9243750000000004,True,red,5.907474886767761,0.16779656093242806,slow
A_144,aligned,5.6446250000000004,True,blue,5.611377880037573,0.005550137769173918,fast
A_144,conflict,2.637625,True,red,5.611377880037573,0.17760873325457294,slow
A_145,aligned,5.5748750000000005,True,blue,5.575587632808819,0.015259973531212393,fast
A_145,conflict,2.978625,True,red,5.575587632808819,0.16681395305009342,slow
A_146,aligned,5.4586250000000005,True,blue,5.243543737697927,0.04694960134397557,fast
A_146,conflict,2.6260000000000003,True,red,5.243543737697927,0.1382679824428352,slow
A_147,aligned,6.12125,True,blue,6.018933691262555,0.018695538479067398,fast
A_147,conflict,2.688,True,red,6.018933691262555,0.17912533396858493,slow
A_148,aligned,6.094125,True,blue,6.125132469991941,0.010638450061615632,fast
A_148,conflict,2.8895,True,red,6.125132469991941,0.16078646461483492,slow
A_149,aligned,5.56325,True,blue,6.1061050323001975,0.11795733533195911,fast
A_149,conflict,2.80425,True,red,6.1061050323001975,0.17815000465177286,slow
A_150,aligned,5.520625,True,blue,6.215756392669775,0.12162571119809652,fast
A_150,conflict,2.936,True,red,6.215756392669775,0.16153198361322557,slow
A_151,aligned,5.9430000000000005,True,blue,6.050721150650307,0.02474428741897053,fast
A_151,conflict,2.653125,True,red,6.050721150650307,0.1221630087296583,slow
A_152,aligned,5.861625,True,blue,5.378997976310217,0.07096190110195974,fast
A_152,conflict,2.58725,True,red,5.378997976310217,0.12519034279635494,slow
A_153,aligned,5.753125,True,blue,5.630600330389142,0.02265925414091742,fast
A_153,conflict,2.885625,True,red,5.630600330389142,0.12456507419963779,slow
A_154,aligned,6.388625,True,blue,6.088440734077584,0.05268180939357297,fast
A_154,conflict,2.5988750000000005,True,red,6.088440734077584,0.13802218466131635,slow
A_155,aligned,5.536125,True,blue,6.017059559901798,0.07012089777697342,fast
A_155,conflict,2.8120000000000003,True,red,6.017059559901798,0.13170674661424253,slow
A_156,aligned,5.629125,True,blue,5.8679766110737654,0.0240200555186949,fast
A_156,conflict,2.843,True,red,5.8679766110737654,0.15836645613929232,slow
A_157,aligned,5.900375,True,blue,6.055345579781005,0.033059889090673526,fast
A_157,conflict,2.6492500000000003,True,red,6.055345579781005,0.1760404611256985,slow
A_158,aligned,6.140625,True,blue,5.895924767757135,0.034358182103758704,fast
A_158,conflict,2.567875,True,red,5.895924767757135,0.1686132891858214,slow
A_159,aligned,5.571,True,blue,5.2764576971327,0.05734186924757934,fast
A_159,conflict,2.95925,True,red,5.2764576971327,0.13970153891140644,slow
A_160,aligned,5.489625,True,blue,6.014655279248448,0.08120905823184567,fast
A_160,conflict,2.8313750000000004,True,red,6.014655279248448,0.14292419007163837,slow
A_161,aligned,5.977875,True,blue,5.883014859257062,0.022684180940315515,fast
A_161,conflict,2.35475,True,red,5.883014859257062,0.1492609727615971,slow
A_162,aligned,5.559375,True,blue,5.958612904583625,0.07979695851314897,fast
A_162,conflict,2.9398750000000002,True,red,5.958612904583625,0.16086422505395787,slow
A_163,aligned,6.109625,True,blue,6.279446714655555,0.039972070845796744,fast
A_163,conflict,2.862375,True,red,6.279446714655555,0.15221519821763102,slow
A_164,aligned,5.582625,True,blue,5.820334702927327,0.061907768099834753,fast
A_164,conflict,2.730625,True,red,5.820334702927327,0.16665947775190168,slow
A_165,aligned,5.54775,True,blue,5.31807396201885,0.04104164433050628,fast
A_165,conflict,2.44775,True,red,5.31807396201885,0.1450723804311489,slow
A_166,aligned,5.79575,True,blue,5.221566802149393,0.11431031181175326,fast
A_166,conflict,2.99025,True,red,5.221566802149393,0.13558686287870012,slow
A_167,aligned,5.497375,True,blue,6.10180573415542,0.09150884358202278,fast
A_167,conflict,2.7151250000000005,True,red,6.10180573415542,0.14930936892126934,slow
A_168,aligned,5.79575,True,blue,5.245888399978682,0.09780578009540367,fast
A_168,conflict,2.955375,True,red,5.245888399978682,0.14959364217324314,slow
A_169,aligned,5.8500000000000005,True,blue,6.019717268106065,0.02541365410762069,fast
A_169,conflict,2.8817500000000003,True,red,6.019717268106065,0.1714242921918026,slow
A_170,aligned,6.284,True,blue,6.020139210955799,0.058904293364720466,fast
A_170,conflict,2.8081250000000004,True,red,6.020139210955799,0.17121850618993148,slow
A_171,aligned,6.1290000000000004,True,blue,6.27398370162296,0.04483836493415227,fast
A_171,conflict,2.6260000000000003,True,red,6.27398370162296,0.16388610440161652,slow
A_172,aligned,5.9895000000000005,True,blue,6.149452083529531,0.02434418746258904,fast
A_172,conflict,2.8468750000000003,True,red,6.149452083529531,0.16865405501090425,slow
A_173,aligned,5.753125,True,blue,5.811042041689759,0.006146925295233516,fast
A_173,conflict,2.8778750000000004,True,red,5.811042041689759,0.12961811616975458,slow
A_174,aligned,6.32275,True,blue,6.355752989318333,0.0181845105107458,fast
A_174,conflict,2.614375,True,red,6.355752989318333,0.1537267761595646,slow
A_175,aligned,6.21425,True,blue,6.203895710891384,0.016657338954829983,fast
A_175,conflict,2.75775,True,red,6.203895710891384,0.1571796562087007,slow
A_176,aligned,6.26075,True,blue,6.343715281683147,0.01208830790345835,fast
A_176,conflict,2.6686250000000005,True,red,6.343715281683147,0.11765774213250912,slow
A_177,aligned,5.6795,True,blue,5.903959306301818,0.029617596373231758,fast
A_177,conflict,2.9941250000000004,True,red,5.903959306301818,0.1440160764545459,slow
A_178,aligned,5.9895000000000005,True,blue,6.026013033566167,0.007280473686521473,fast
A_178,conflict,3.0406250000000004,True,red,6.026013033566167,0.12875223623256662,
A_179,aligned,6.156125,True,blue,5.610916228350678,0.08314184113051067,fast
A_179,conflict,2.58725,True,red,5.610916228350678,0.13384037624053338,slow
A_180,aligned,5.37725,True,blue,5.934640953927149,0.09121960166996947,fast
A_180,conflict,2.85075,True,red,5.934640953927149,0.1280036824610619,slow
A_181,aligned,5.350125,True,blue,5.867544189140886,0.08676293270008066,fast
A_181,conflict,2.8468750000000003,True,red,5.867544189140886,0.15293128578839968,slow
A_182,aligned,5.819,True,blue,6.295859991645526,0.08532269519009572,fast
A_182,conflict,2.753875,True,red,6.295859991645526,0.16025905327336035,slow
A_183,aligned,5.757000000000001,True,blue,6.169497492683523,0.056009486724194736,fast
A_183,conflict,2.8585000000000003,True,red,6.169497492683523,0.14045050212339663,slow
A_184,aligned,5.99725,True,blue,5.834252538044376,0.02518091346913635,fast
A_184,conflict,3.094875,True,red,5.834252538044376,0.142537653845198,
A_185,aligned,5.993375,True,blue,5.958418702996302,0.0184220462666309,fast
A_185,conflict,2.769375,True,red,5.958418702996302,0.17086351445067938,slow
A_186,aligned,5.536125,True,blue,5.2341006402565196,0.07135243057732073,fast
A_186,conflict,2.68025,True,red,5.2341006402565196,0.14728676689980577,slow
A_187,aligned,5.54775,True,blue,5.311548058750191,0.04027036794298237,fast
A_187,conflict,2.3315,True,red,5.311548058750191,0.14413574897164383,slow
A_188,aligned,5.36175,True,blue,5.254079658720078,0.02785170170477768,fast
A_188,conflict,2.8895,True,red,5.254079658720078,0.15125142608337372,slow
A_189,aligned,5.404375,True,blue,5.815846400464447,0.08544146202811029,fast
A_189,conflict,2.6492500000000003,True,red,5.815846400464447,0.1808648083808546,slow
A_190,aligned,6.2065,True,blue,5.971308911779584,0.04626303255240324,fast
A_190,conflict,2.81975,True,red,5.971308911779584,0.17487331784595678,slow
A_191,aligned,5.667875,True,blue,6.03892112856206,0.07934236729556378,fast
A_191,conflict,3.149125,True,red,6.03892112856206,0.17267852490185306,
A_192,aligned,5.664000000000001,True,blue,6.1353521535945035,0.07742448610248755,fast
A_192,conflict,2.474875,True,red,6.1353521535945035,0.14460772213817774,slow
A_193,aligned,5.427625,True,blue,5.683778901646878,0.04908983559253983,fast
A_193,conflict,2.428375,True,red,5.683778901646878,0.144773083328275,slow
A_194,aligned,6.342125,True,blue,6.072578764144283,0.05050352505262774,fast
A_194,conflict,2.66475,True,red,6.072578764144283,0.1653779397467973,slow
A_195,aligned,5.807375,True,blue,5.610532608328005,0.03609890170206492,fast
A_195,conflict,2.7422500000000003,True,red,5.610532608328005,0.15949375682813627,slow
A_196,aligned,6.210375,True,blue,6.193823169716637,0.029228166829718332,fast
A_196,conflict,2.9205,True,red,6.193823169716637,0.15913513950118488,slow
A_197,aligned,5.931375,True,blue,6.108224773350617,0.02787266810565312,fast
A_197,conflict,2.7383750000000004,True,red,6.108224773350617,0.1536882750201409,slow
A_198,aligned,6.125125,True,blue,6.274862965555622,0.020834071857873344,fast
A_198,conflict,2.5330000000000004,True,red,6.274862965555622,0.15341434109627244,slow
A_199,aligned,5.838375,True,blue,5.336957018241273,0.09602586027048275,fast
A_199,conflict,2.746125,True,red,5.336957018241273,0.16740459574664635,slow
A_200,aligned,5.396625,True,blue,5.927956515777346,0.10595046902934975,fast
A_200,conflict,2.684125,True,red,5.927956515777346,0.163155115771031,slow
A_201,aligned,6.09025,True,blue,5.808541961607685,0.07469358928498965,fast
A_201,conflict,2.498125,True,red,5.808541961607685,0.16447421031992054,slow
A_202,aligned,5.954625,True,blue,5.953492331940239,0.010810358099130555,fast
A_202,conflict,2.9476250000000004,True,red,5.953492331940239,0.13195106730093642,slow
A_203,aligned,5.520625,True,blue,6.147002470580025,0.1330717791289998,fast
A_203,conflict,2.7035,True,red,6.147002470580025,0.17551191191483845,slow
A_204,aligned,5.396625,True,blue,6.1940969529889625,0.11391455335170765,fast
A_204,conflict,2.9515000000000002,True,red,6.1940969529889625,0.14654587617976544,slow
A_205,aligned,6.2065,True,blue,5.860462909847944,0.04983719583583461,fast
A_205,conflict,2.8313750000000004,True,red,5.860462909847944,0.13455863708032223,slow
A_206,aligned,5.6175,True,blue,5.856216318501927,0.0383301499693416,fast
