receiver_id,pair_id,direction,target_label,condition,omega_true,omega_natural,omega_aligned,omega_edited,recovery_denominator,normalized_recovery,valid,outcome,invalid_reasons,detection_rate,max_missing_run,max_adjacent_jump_px,median_length_error,boundary_jump_px,median_area_px,area_valid,fit_valid,fit_rmse,detected_color,detected_shape,intervention_layer_zero_based,fm_calls_observed,fm_calls_expected,intervention_scale,condition_prefix_tokens_edited,target_suffix_tokens_edited,activation_delta_l2,output_video_path
A_111,,A,high,natural_conflict,5.882238879230835,2.57175,5.8655,2.57175,3.2937499999999997,0.0,True,shortcut,,1.0,0,1.2257095238962126,0.0012435638300139218,0.121692159603174,190.0,True,True,0.005901566667334572,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_111/conflict.mp4
A_111,,A,high,full_matched,5.882238879230835,2.57175,5.8655,5.509,3.2937499999999997,0.891764705882353,True,physics,,1.0,0,4.559869355306576,0.01761816750376277,3.9619730832976465,192.0,True,True,0.010041901320982724,blue,circle,12,20,20,1.0,1088,0,243.53671264648438,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_111/edit_full_d.mp4
A_111,,A,high,top4_oracle,5.882238879230835,2.57175,5.8655,5.43925,3.2937499999999997,0.8705882352941178,True,physics,,1.0,0,3.6466050392164937,0.01729532001915421,4.327786989163676,190.0,True,True,0.010892818824252115,blue,circle,12,20,20,1.0,1088,0,232.8964018055776,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_111/edit_rank_4.mp4
A_111,,A,high,fit_only_predicted,5.882238879230835,2.57175,5.8655,5.443125,3.2937499999999997,0.871764705882353,True,physics,,1.0,0,3.0011023790155065,0.016953012421912522,4.261626144116372,191.0,True,True,0.010973610486125156,blue,circle,12,20,20,1.0,1088,0,229.6608026762533,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_111/scale_1p00.mp4
A_112,,A,high,natural_conflict,5.434802500900078,2.4787500000000002,5.288125,2.4787500000000002,2.8093749999999997,0.0,True,shortcut,,1.0,0,0.8411370557695044,0.0016143425880530415,0.49867009417815794,191.0,True,True,0.003872785143000507,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_112/conflict.mp4
A_112,,A,high,full_matched,5.434802500900078,2.4787500000000002,5.288125,5.326875,2.8093749999999997,1.013793103448276,True,physics,,1.0,0,3.2790906850596264,0.019761126852743394,2.233790468429452,191.5,True,True,0.005925362149706638,blue,circle,12,20,20,1.0,1088,0,245.5325469970703,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_112/edit_full_d.mp4
A_112,,A,high,top4_oracle,5.434802500900078,2.4787500000000002,5.288125,5.404375,2.8093749999999997,1.0413793103448277,True,physics,,1.0,0,2.646586902476715,0.01934213377525179,2.5492802611581986,192.5,True,True,0.005544567117573317,blue,circle,12,20,20,1.0,1088,0,240.38154774106553,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_112/edit_rank_4.mp4
A_112,,A,high,fit_only_predicted,5.434802500900078,2.4787500000000002,5.288125,5.36175,2.8093749999999997,1.0262068965517241,True,physics,,1.0,0,3.2732192228184074,0.018976338854122587,2.4502855049014243,192.0,True,True,0.0058896813566631755,blue,circle,12,20,20,1.0,1088,0,238.054775264072,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_112/scale_1p00.mp4
A_116,,A,high,natural_conflict,5.344230077515669,2.967,5.37725,2.9747500000000002,2.41025,0.0,True,shortcut,,1.0,0,1.5181268528269403,0.0010312259622859143,0.5592010450727256,188.0,True,True,0.005395979358608215,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_116/conflict.mp4
A_116,,A,high,full_matched,5.344230077515669,2.967,5.37725,5.303625,2.41025,0.9694533762057879,True,physics,,1.0,0,2.579681873129049,0.016798189733885138,0.8785648140442529,192.0,True,True,0.008403381842924424,blue,circle,12,20,20,1.0,1088,0,237.61892700195312,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_116/edit_full_d.mp4
A_116,,A,high,top4_oracle,5.344230077515669,2.967,5.37725,5.288125,2.41025,0.9630225080385851,True,physics,,1.0,0,2.714688620196995,0.016861976708574755,1.5044516730431503,191.0,True,True,0.008278450021589265,blue,circle,12,20,20,1.0,1088,0,228.02357271019304,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_116/edit_rank_4.mp4
A_116,,A,high,fit_only_predicted,5.344230077515669,2.967,5.37725,5.29975,2.41025,0.9678456591639872,True,physics,,1.0,0,2.714688620196995,0.017031412749344305,1.3790852604107364,192.0,True,True,0.008160830010785953,blue,circle,12,20,20,1.0,1088,0,229.08503825295475,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_116/scale_1p00.mp4
A_120,,A,high,natural_conflict,6.166663144469958,2.8468750000000003,6.09025,2.8468750000000003,3.243375,0.0,True,shortcut,,1.0,0,1.1658235853088244,0.0006007255845844606,0.5374290884446731,190.5,True,True,0.006427792674479428,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_120/conflict.mp4
A_120,,A,high,full_matched,6.166663144469958,2.8468750000000003,6.09025,5.892625,3.243375,0.9390681003584228,True,physics,,1.0,0,8.794828058135316,0.0166283479575611,10.54369222333373,190.5,True,True,0.0072167176560965765,blue,circle,12,20,20,1.0,1088,0,241.24867248535156,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_120/edit_full_d.mp4
A_120,,A,high,top4_oracle,6.166663144469958,2.8468750000000003,6.09025,5.8655,3.243375,0.9307048984468339,True,physics,,1.0,0,12.056437618746394,0.017377590607017546,13.669369552024616,189.5,True,True,0.008380169752452607,blue,circle,12,20,20,1.0,1088,0,234.78201115871425,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_120/edit_rank_4.mp4
A_120,,A,high,fit_only_predicted,6.166663144469958,2.8468750000000003,6.09025,5.884875,3.243375,0.9366786140979689,True,physics,,1.0,0,12.643179737611536,0.017050822126365245,14.299363221884796,190.0,True,True,0.009113988650037817,blue,circle,12,20,20,1.0,1088,0,230.64450092130676,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_120/scale_1p00.mp4
A_126,,A,high,natural_conflict,5.652435835427481,2.9941250000000004,5.667875,2.99025,2.67375,0.0,True,shortcut,,1.0,0,1.8307216869915097,0.0008062332532899064,0.43679000569302073,189.0,True,True,0.006515422595836391,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_126/conflict.mp4
A_126,,A,high,full_matched,5.652435835427481,2.9941250000000004,5.667875,5.42375,2.67375,0.9086956521739129,True,physics,,1.0,0,2.791665387710435,0.01687908871517027,1.4035026175054643,191.0,True,True,0.010847087211654463,blue,circle,12,20,20,1.0,1088,0,238.5872344970703,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_126/edit_full_d.mp4
A_126,,A,high,top4_oracle,5.652435835427481,2.9941250000000004,5.667875,5.357875,2.67375,0.8840579710144926,True,physics,,1.0,0,4.254937286820696,0.017699465019840044,1.9434456911791493,190.5,True,True,0.011910478309958113,blue,circle,12,20,20,1.0,1088,0,230.47717862313908,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_126/edit_rank_4.mp4
A_126,,A,high,fit_only_predicted,5.652435835427481,2.9941250000000004,5.667875,5.3695,2.67375,0.8884057971014493,True,physics,,1.0,0,4.304367328254123,0.017649908814520304,1.8296609546766607,190.0,True,True,0.01202401058180504,blue,circle,12,20,20,1.0,1088,0,228.71562475922101,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_126/scale_1p00.mp4
A_128,,A,high,natural_conflict,5.265266964631235,2.57175,5.4121250000000005,2.57175,2.8403750000000003,0.0,True,shortcut,,1.0,0,1.0960012240923478,0.0012919041189602964,0.7254890632366452,191.0,True,True,0.005363223587043643,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_128/conflict.mp4
A_128,,A,high,full_matched,5.265266964631235,2.57175,5.4121250000000005,5.2765,2.8403750000000003,0.9522510231923601,True,physics,,1.0,0,6.5248786723984695,0.018235586534123854,8.797907994160166,187.5,True,True,0.005392924895750219,blue,circle,12,20,20,1.0,1088,0,246.35531616210938,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_128/edit_full_d.mp4
A_128,,A,high,top4_oracle,5.265266964631235,2.57175,5.4121250000000005,5.2958750000000006,2.8403750000000003,0.9590723055934516,True,physics,,1.0,0,4.923893251454805,0.018118375558871663,7.626028779492553,190.5,True,True,0.005319596038963543,blue,circle,12,20,20,1.0,1088,0,241.38416802813845,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_128/edit_rank_4.mp4
A_128,,A,high,fit_only_predicted,5.265266964631235,2.57175,5.4121250000000005,5.28425,2.8403750000000003,0.9549795361527966,True,physics,,1.0,0,6.4687227978537125,0.01791647384222783,8.946904394790185,188.5,True,True,0.0053975047582504165,blue,circle,12,20,20,1.0,1088,0,237.44847516012229,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_128/scale_1p00.mp4
A_129,,A,high,natural_conflict,6.14353775850582,2.513625,6.21425,2.5175,3.7006249999999996,0.0,True,shortcut,,1.0,0,0.9868114430916366,0.0008033296260494815,0.2766432580930055,188.0,True,True,0.004804826261864585,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_129/conflict.mp4
A_129,,A,high,full_matched,6.14353775850582,2.513625,6.21425,5.869375,3.7006249999999996,0.9068062827225131,True,physics,,1.0,0,9.608726186960437,0.018054265716326456,11.54313016762953,190.0,True,True,0.0066578314275879515,blue,circle,12,20,20,1.0,1088,0,240.73660278320312,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_129/edit_full_d.mp4
A_129,,A,high,top4_oracle,6.14353775850582,2.513625,6.21425,5.838375,3.7006249999999996,0.8984293193717278,True,physics,,1.0,0,10.410904053495976,0.017924688606947237,11.7058085621011,189.0,True,True,0.006960779304469646,blue,circle,12,20,20,1.0,1088,0,235.35328665287895,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_129/edit_rank_4.mp4
A_129,,A,high,fit_only_predicted,6.14353775850582,2.513625,6.21425,5.84225,3.7006249999999996,0.8994764397905759,True,physics,,1.0,0,10.017531348964923,0.01746553000548018,12.020555160875258,190.0,True,True,0.007439396127486502,blue,circle,12,20,20,1.0,1088,0,231.23514954078817,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_129/scale_1p00.mp4
A_130,,A,high,natural_conflict,6.089384332994541,2.8778750000000004,5.9430000000000005,2.8817500000000003,3.065125,0.0,True,shortcut,,1.0,0,1.11624526820311,0.0015328322403942163,0.2984692190181467,187.5,True,True,0.003890366999076597,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_130/conflict.mp4
A_130,,A,high,full_matched,6.089384332994541,2.8778750000000004,5.9430000000000005,5.5245,3.065125,0.8634639696586597,True,physics,,1.0,0,5.304426129795288,0.016957573515842955,2.1213928839394556,195.0,True,True,0.012080168020432616,blue,circle,12,20,20,1.0,1088,0,242.45762634277344,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_130/edit_full_d.mp4
A_130,,A,high,top4_oracle,6.089384332994541,2.8778750000000004,5.9430000000000005,5.4935,3.065125,0.8533501896333753,True,physics,,1.0,0,5.39090984363292,0.01600239803227413,2.1094107498125094,194.0,True,True,0.012166845268727581,blue,circle,12,20,20,1.0,1088,0,234.8257437771473,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_130/edit_rank_4.mp4
A_130,,A,high,fit_only_predicted,6.089384332994541,2.8778750000000004,5.9430000000000005,5.450875,3.065125,0.8394437420986092,True,physics,,1.0,0,5.848140680492647,0.016115629656546837,2.1170361146191166,192.5,True,True,0.01191982060945511,blue,circle,12,20,20,1.0,1088,0,237.7298342555351,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_130/scale_1p00.mp4
A_135,,A,high,natural_conflict,5.6866721052969895,2.9398750000000002,5.757000000000001,2.94375,2.8171250000000003,0.0,True,shortcut,,1.0,0,1.2364250955856078,0.0007527616810457105,0.32595564354609335,187.5,True,True,0.004333310280518771,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_135/conflict.mp4
A_135,,A,high,full_matched,5.6866721052969895,2.9398750000000002,5.757000000000001,5.613625,2.8171250000000003,0.949105914718019,True,physics,,1.0,0,3.4111296632908905,0.01674852182305686,4.254976670671619,192.5,True,True,0.00894279100668931,blue,circle,12,20,20,1.0,1088,0,237.9393310546875,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_135/edit_full_d.mp4
A_135,,A,high,top4_oracle,5.6866721052969895,2.9398750000000002,5.757000000000001,5.567125,2.8171250000000003,0.9325997248968361,True,physics,,1.0,0,3.1414298759127814,0.016714606763115425,4.702724353757051,195.0,True,True,0.009031199530330564,blue,circle,12,20,20,1.0,1088,0,229.97803125188568,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_135/edit_rank_4.mp4
A_135,,A,high,fit_only_predicted,5.6866721052969895,2.9398750000000002,5.757000000000001,5.4935,2.8171250000000003,0.9064649243466298,True,physics,,1.0,0,3.6597208947666315,0.017450337800738597,4.3470584960451255,194.0,True,True,0.009425115626246103,blue,circle,12,20,20,1.0,1088,0,238.9062708396594,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_135/scale_1p00.mp4
A_140,,A,high,natural_conflict,6.053334802415051,2.91275,5.915875,2.908875,3.003125,0.0,True,shortcut,,1.0,0,1.1995334066927537,0.0013480597529055283,0.5701284580559393,194.0,True,True,0.004425642081306957,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_140/conflict.mp4
A_140,,A,high,full_matched,6.053334802415051,2.91275,5.915875,5.65625,3.003125,0.9135483870967742,True,physics,,1.0,0,3.5885774760987643,0.020370379308610825,5.851910297716572,193.0,True,True,0.008251122860741943,blue,circle,12,20,20,1.0,1088,0,244.8793487548828,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_140/edit_full_d.mp4
A_140,,A,high,top4_oracle,6.053334802415051,2.91275,5.915875,5.64075,3.003125,0.9083870967741935,True,physics,,1.0,0,3.775936043498858,0.020043519360646384,3.058287524960481,193.0,True,True,0.007970913926682179,blue,circle,12,20,20,1.0,1088,0,239.35500899680463,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_140/edit_rank_4.mp4
A_140,,A,high,fit_only_predicted,6.053334802415051,2.91275,5.915875,5.64075,3.003125,0.9083870967741935,True,physics,,1.0,0,3.8915368744905257,0.019657035086578983,3.545187161758318,193.0,True,True,0.008277935782881446,blue,circle,12,20,20,1.0,1088,0,238.01101904981007,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_140/scale_1p00.mp4
A_141,,A,high,natural_conflict,6.101122596394413,2.862375,5.946875,2.8585000000000003,3.0845000000000002,0.0,True,shortcut,,1.0,0,1.3219825730168877,0.0009439921628116854,0.27613220132104277,188.0,True,True,0.0058935975087152,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_141/conflict.mp4
A_141,,A,high,full_matched,6.101122596394413,2.862375,5.946875,5.443125,3.0845000000000002,0.8366834170854272,True,physics,,1.0,0,3.4031445409702763,0.016694254395164004,1.4186634149718738,192.0,True,True,0.010519648945142606,blue,circle,12,20,20,1.0,1088,0,243.0768585205078,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_141/edit_full_d.mp4
A_141,,A,high,top4_oracle,6.101122596394413,2.862375,5.946875,5.416,3.0845000000000002,0.827889447236181,True,physics,,1.0,0,3.1814924807061598,0.016419141738409998,1.2315775698432927,191.0,True,True,0.008999684317780208,blue,circle,12,20,20,1.0,1088,0,232.4865535997653,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_141/edit_rank_4.mp4
A_141,,A,high,fit_only_predicted,6.101122596394413,2.862375,5.946875,5.396625,3.0845000000000002,0.821608040201005,True,physics,,1.0,0,3.0957798250170554,0.0160502707342714,0.8573958769765366,191.5,True,True,0.008625124664447443,blue,circle,12,20,20,1.0,1088,0,236.49936474305943,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_141/scale_1p00.mp4
A_142,,A,high,natural_conflict,6.1159539117823165,2.792625,6.09025,2.792625,3.297625,0.0,True,shortcut,,1.0,0,1.3646236268252598,0.001005963780861624,0.31377074690233114,191.5,True,True,0.004153656805853487,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_142/conflict.mp4
A_142,,A,high,full_matched,6.1159539117823165,2.792625,6.09025,5.815125,3.297625,0.9165687426556992,True,physics,,1.0,0,3.663378676606041,0.01626913254654122,0.1231340724188989,193.0,True,True,0.007306619046557596,blue,circle,12,20,20,1.0,1088,0,242.538818359375,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_142/edit_full_d.mp4
A_142,,A,high,top4_oracle,6.1159539117823165,2.792625,6.09025,5.7725,3.297625,0.9036427732079906,True,physics,,1.0,0,3.3684185519685386,0.016837208836179784,4.448598735079983,194.0,True,True,0.005930349118460404,blue,circle,12,20,20,1.0,1088,0,231.60827657284412,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_142/edit_rank_4.mp4
A_142,,A,high,fit_only_predicted,6.1159539117823165,2.792625,6.09025,5.791875,3.297625,0.9095182138660399,True,physics,,1.0,0,2.9347509390031026,0.016208568548895186,4.234817732377161,195.0,True,True,0.005663081173244553,blue,circle,12,20,20,1.0,1088,0,233.63895471579133,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_142/scale_1p00.mp4
A_144,,A,high,natural_conflict,5.611377880037573,2.637625,5.6446250000000004,2.63375,3.0070000000000006,0.0,True,shortcut,,1.0,0,1.3208002693377785,0.001064993575508627,0.24508673352786192,188.0,True,True,0.008451927875460166,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_144/conflict.mp4
A_144,,A,high,full_matched,5.611377880037573,2.637625,5.6446250000000004,5.474125,3.0070000000000006,0.9432989690721648,True,physics,,1.0,0,12.135954562330307,0.016476894042898066,14.021385404299602,194.0,True,True,0.011596822542037167,blue,circle,12,20,20,1.0,1088,0,238.37168884277344,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_144/edit_full_d.mp4
A_144,,A,high,top4_oracle,5.611377880037573,2.637625,5.6446250000000004,5.450875,3.0070000000000006,0.9355670103092781,True,physics,,1.0,0,12.471098334923367,0.017602000040595367,14.397654144602809,194.0,True,True,0.01124038421294466,blue,circle,12,20,20,1.0,1088,0,229.59243280196804,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_144/edit_rank_4.mp4
A_144,,A,high,fit_only_predicted,5.611377880037573,2.637625,5.6446250000000004,5.416,3.0070000000000006,0.9239690721649484,True,physics,,1.0,0,11.44334657252742,0.017006357845177372,13.17728336192803,193.0,True,True,0.011312038106106466,blue,circle,12,20,20,1.0,1088,0,231.30985157086604,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_144/scale_1p00.mp4
A_145,,A,high,natural_conflict,5.575587632808819,2.978625,5.5748750000000005,2.9747500000000002,2.5962500000000004,0.0,True,shortcut,,1.0,0,1.2353869472654486,0.0006161860635633121,0.6813759172545262,187.0,True,True,0.0037162246221768593,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_145/conflict.mp4
A_145,,A,high,full_matched,5.575587632808819,2.978625,5.5748750000000005,5.633,2.5962500000000004,1.0223880597014923,True,physics,,1.0,0,4.512637181684676,0.017563904123920226,2.9012123268997274,192.0,True,True,0.010595469495086999,blue,circle,12,20,20,1.0,1088,0,238.80706787109375,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_145/edit_full_d.mp4
A_145,,A,high,top4_oracle,5.575587632808819,2.978625,5.5748750000000005,5.636875,2.5962500000000004,1.0238805970149252,True,physics,,1.0,0,4.742908067520741,0.01738093655923431,2.9118135249990025,191.0,True,True,0.011111593873963951,blue,circle,12,20,20,1.0,1088,0,230.73911305995207,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_145/edit_rank_4.mp4
A_145,,A,high,fit_only_predicted,5.575587632808819,2.978625,5.5748750000000005,5.6485,2.5962500000000004,1.028358208955224,True,physics,,1.0,0,3.3896762224143395,0.017232823882810194,2.521786796207596,191.5,True,True,0.009807783489197098,blue,circle,12,20,20,1.0,1088,0,238.16993372833227,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_145/scale_1p00.mp4
A_147,,A,high,natural_conflict,6.018933691262555,2.688,6.12125,2.6918750000000005,3.4332499999999997,0.0,True,shortcut,,1.0,0,1.3311699880084673,0.0013475887254864316,0.35259483177316026,188.0,True,True,0.009174481710769417,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_147/conflict.mp4
A_147,,A,high,full_matched,6.018933691262555,2.688,6.12125,5.815125,3.4332499999999997,0.9108352144469527,True,physics,,1.0,0,3.709717119318408,0.016999562750599828,3.6393900128134877,193.0,True,True,0.008367923392113535,blue,circle,12,20,20,1.0,1088,0,239.86708068847656,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_147/edit_full_d.mp4
A_147,,A,high,top4_oracle,6.018933691262555,2.688,6.12125,5.729875,3.4332499999999997,0.8860045146726863,True,physics,,1.0,0,14.016856101914085,0.018815434696663608,15.295278345268724,192.0,True,True,0.012136327671418251,blue,circle,12,20,20,1.0,1088,0,231.11537082903433,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_147/edit_rank_4.mp4
A_147,,A,high,fit_only_predicted,6.018933691262555,2.688,6.12125,5.6795,3.4332499999999997,0.871331828442438,True,physics,,1.0,0,10.535268391500907,0.01808261364391081,12.079267186805522,191.5,True,True,0.010620785803569843,blue,circle,12,20,20,1.0,1088,0,230.87272034224023,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_147/scale_1p00.mp4
A_148,,A,high,natural_conflict,6.125132469991941,2.8895,6.094125,2.8895,3.204625,0.0,True,shortcut,,1.0,0,1.280129650821632,0.000707629900286999,0.37381776403939915,191.0,True,True,0.004323807866720791,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_148/conflict.mp4
A_148,,A,high,full_matched,6.125132469991941,2.8895,6.094125,5.6213750000000005,3.204625,0.852478839177751,True,physics,,1.0,0,3.8850895433531507,0.017547757551915177,2.080981928905491,192.0,True,True,0.004946030909580395,blue,circle,12,20,20,1.0,1088,0,242.93704223632812,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_148/edit_full_d.mp4
A_148,,A,high,top4_oracle,6.125132469991941,2.8895,6.094125,5.57875,3.204625,0.8391777509068925,True,physics,,1.0,0,3.500454474302882,0.017055046849092065,2.207580422057199,190.5,True,True,0.0041915163715133185,blue,circle,12,20,20,1.0,1088,0,231.26027669373534,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_148/edit_rank_4.mp4
A_148,,A,high,fit_only_predicted,6.125132469991941,2.8895,6.094125,5.57875,3.204625,0.8391777509068925,True,physics,,1.0,0,3.422456766968349,0.017130061070919272,2.4235990530002955,191.0,True,True,0.004179875444260246,blue,circle,12,20,20,1.0,1088,0,236.55438264024494,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/paper_revision_20260826/top4_controller_block12/heldout/A/A_148/scale_1p00.mp4
A_151,,A,high,natural_conflict,6.050721150650307,2.653125,5.9430000000000005,2.6492500000000003,3.2898750000000003,0.0,True,shortcut,,1.0,0,0.932054031177096,0.0011221890361559628,1.1030707648035805,188.0,True,True,0.005311673860897979,red,circle,,0,0,0.0,0,0,0.0,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/strict_bank/natural_videos/A_151/conflict.mp4
A_151,,A,high,full_matched,6.050721150650307,2.653125,5.9430000000000005,5.683375,3.2898750000000003,0.9210836277974085,True,physics,,1.0,0,3.2635216092300166,0.018316592714037072,2.2843858069787135,187.0,True,True,0.005904208713497736,blue,circle,12,20,20,1.0,1088,0,245.88340759277344,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_151/edit_full_d.mp4
A_151,,A,high,top4_oracle,6.050721150650307,2.653125,5.9430000000000005,5.687250000000001,3.2898750000000003,0.9222614840989399,True,physics,,1.0,0,3.2118377818705777,0.019289557259362128,2.233339769471608,189.5,True,True,0.00580111630362002,blue,circle,12,20,20,1.0,1088,0,240.58867932527676,runs/pendulum/unified_mechanism_v2/mechanism/large_seed3407_short/stage3_low_rank_causal_route/videos/A_151/edit_rank_4.mp4
